Locality,Dx Year,Sex,Race,All Sites**,Oral,Colorectal,Liver,Pancreas,Lung,Melanoma,Breast,Cervix,Ovary,Prostate,Kidney,Brain and CNS,Thyroid,Hodgkin Lymphoma,Non-Hodgkin Lymphoma,Myeloma,Leukemia
HD_Central Virginia,2008,Female,All,420.6,^,52.1,^,13.2,59.1,19.3,120.2,^,12.9,^,^,^,14.4,^,15.8,^,12.1
HD_Central Virginia,2008,All,Black,490.9,^,51.4,^,^,61.1,^,60.5,^,^,125.4,^,^,^,^,^,^,^
HD_Central Virginia,2008,All,White,502.4,13.5,54.4,^,12.1,79.2,28.6,65,^,8,77.1,12.9,^,10.3,^,17.6,6.2,12.3
HD_Central Virginia,2008,All,All,502.4,13.7,54.7,5.6,12.4,76.1,25.2,65.4,^,7,84.5,12.2,^,10.5,^,18.3,6.5,14.1
HD_Central Virginia,2009,Male,Black,650.7,^,^,^,^,124,^,^,^,^,242.2,^,^,^,^,^,^,^
HD_Central Virginia,2009,Male,White,517,16.1,51.1,^,^,100.2,31.1,^,^,^,123.5,18,^,^,^,20.1,^,13.7
HD_Central Virginia,2009,Male,All,539.5,15.7,53.8,^,^,102.2,26.6,^,^,^,140.3,21.5,^,^,^,22.5,^,12.8
HD_Central Virginia,2009,Female,Black,395,^,^,^,^,66.7,^,111.1,^,^,^,^,^,^,^,^,^,^
HD_Central Virginia,2009,Female,White,421.8,^,46.5,^,^,60.5,19.7,123.2,^,14.9,^,^,^,14.1,^,12.6,^,15.3
HD_Central Virginia,2009,Female,All,418.4,^,46.6,^,^,61.5,16.1,119.4,^,16.1,^,9.3,^,13.4,^,14.5,^,14.1
HD_Central Virginia,2009,All,Black,509,^,51,^,^,90.9,^,64.9,^,^,104.2,^,^,^,^,^,^,^
HD_Central Virginia,2009,All,White,460.8,10,48.4,^,8.1,78,24,66.1,^,7.9,56,12,^,11.4,^,15.8,^,14.4
HD_Central Virginia,2009,All,All,469.5,9.9,49.6,6.6,9,79.3,20,65,^,8.6,63,15.2,^,10.8,^,17.8,^,13.3
HD_Central Virginia,2010,Male,Black,469.1,^,^,^,^,76.6,^,^,^,^,172.4,^,^,^,^,^,^,^
HD_Central Virginia,2010,Male,White,440.5,22.6,45.3,^,^,76.3,28.3,^,^,^,92.5,^,^,^,^,26.2,^,^
HD_Central Virginia,2010,Male,All,446.8,20,43.7,^,12.3,76.9,25,^,^,^,104.7,12.6,^,^,^,27.2,^,^
HD_Central Virginia,2010,Female,Black,426.1,^,^,^,^,60.9,^,116.8,^,^,^,^,^,^,^,^,^,^
HD_Central Virginia,2010,Female,White,369.1,^,28.5,^,^,54.7,14.6,104.9,^,^,^,^,^,^,^,14.7,^,^
HD_Central Virginia,2010,Female,All,377.7,^,27.2,^,10.9,56.1,11.7,106.3,^,11.5,^,10.8,^,^,^,12.7,^,12.7
HD_Central Virginia,2010,All,Black,441.5,^,^,^,^,67.6,^,67.2,^,^,73.2,^,^,^,^,^,^,^
HD_Central Virginia,2010,All,White,398.7,14.6,35.9,6.5,9.5,64.5,20.2,55.9,^,^,42.6,10,8.3,^,^,19.9,^,10.6
HD_Central Virginia,2010,All,All,406,13.5,34.5,6.3,11.5,65.4,17.2,57.4,^,6.3,47.8,11.8,7.8,^,^,19.1,5.1,11.3
HD_Central Virginia,2011,Male,Black,414.9,^,^,^,^,99.6,^,^,^,^,111.1,^,^,^,^,^,^,^
HD_Central Virginia,2011,Male,White,474.8,19.6,47.2,14.1,18.9,75,25.2,^,^,^,88.7,21.4,^,^,^,24.4,^,^
HD_Central Virginia,2011,Male,All,468.6,19.3,47.2,15.6,20.5,78.9,21.7,^,^,^,90.9,20.7,^,^,^,21.3,^,13
HD_Central Virginia,2011,Female,Black,371.1,^,^,^,^,^,^,130.3,^,^,^,^,^,^,^,^,^,^
HD_Central Virginia,2011,Female,White,400.3,^,28.2,^,14.3,43.2,16.3,139.9,^,13,^,13,^,17.2,^,14,^,^
HD_Central Virginia,2011,Female,All,393.6,^,31,^,13.5,44.4,13.9,137.2,^,11,^,12.2,9.2,14.7,^,14.1,^,^
HD_Central Virginia,2011,All,Black,391.1,^,44.7,^,^,74.3,^,75.4,^,^,48.6,^,^,^,^,^,^,^
HD_Central Virginia,2011,All,White,430.4,11.3,37.2,7,16.2,56.9,20.5,74.4,^,7,40.7,16.2,9.2,10.6,^,19,^,9.5
HD_Central Virginia,2011,All,All,424.3,10.7,38.7,7.6,16.7,59.3,17.5,74.2,^,6,41.4,15.6,8.9,9.3,^,17.5,^,8.2
HD_Central Virginia,2012,Male,Black,468.2,^,^,^,^,^,^,^,^,^,138.8,^,^,^,^,^,^,^
HD_Central Virginia,2012,Male,White,425.4,16.6,45.9,^,13.7,78.3,21.5,^,^,^,54.4,22.3,^,^,^,17.3,^,^
HD_Central Virginia,2012,Male,All,429.6,14.5,46.2,^,13.7,76.7,18.2,^,^,^,67,21.3,^,^,^,18.2,^,^
HD_Central Virginia,2012,Female,Black,383.1,^,^,^,^,^,^,111.9,^,^,^,^,^,^,^,^,^,^
HD_Central Virginia,2012,Female,White,412.7,^,30.1,^,11.5,49.9,14,131.5,^,10.5,^,11.9,^,17.4,^,13,^,^
HD_Central Virginia,2012,Female,All,404.8,^,30.6,^,10.2,49.6,12,126.8,^,11.4,^,10.5,^,16.5,^,13.8,^,^
HD_Central Virginia,2012,All,Black,418.7,^,39.3,^,^,59.9,^,64.3,^,^,60,^,^,^,^,^,^,^
HD_Central Virginia,2012,All,White,415.2,9.4,37.3,6.5,12.5,62,16.9,70.4,^,5.8,25,16.8,^,12.1,^,15,^,9.4
HD_Central Virginia,2012,All,All,413.3,8.4,37.7,5.7,11.8,61.2,14.3,68.8,^,6.3,30.6,15.5,^,11.2,^,15.9,5.7,9.4
HD_Central Virginia,2013,Male,Black,449.6,^,^,^,^,84,^,^,^,^,140.5,^,^,^,^,^,^,^
HD_Central Virginia,2013,Male,White,441.3,^,40.9,18.6,^,75.2,21.9,^,^,^,61.6,20,^,^,^,20.4,^,17.8
HD_Central Virginia,2013,Male,All,442.7,12.1,41,18.8,13.6,76.7,18.6,^,^,^,74.3,19,^,^,^,17.9,^,16.1
HD_Central Virginia,2013,Female,Black,369.9,^,^,^,^,^,^,76,^,^,^,^,^,^,^,^,^,^
HD_Central Virginia,2013,Female,White,363.7,^,32.3,^,10.7,43.7,17.9,88.3,^,^,^,^,^,17,^,17,^,13.8
HD_Central Virginia,2013,Female,All,365.4,^,36.5,^,12.8,44.3,14.6,87.3,^,^,^,13,^,14,^,15.6,^,14.2
HD_Central Virginia,2013,All,Black,398,^,51.4,^,^,64.4,^,45.3,^,^,59.7,^,^,^,^,^,^,^
HD_Central Virginia,2013,All,White,395.6,8.1,36.5,10.2,11.7,57.5,19.3,47.2,^,^,29.1,16.5,^,11.1,^,18.3,^,15.9
HD_Central Virginia,2013,All,All,396.6,8.7,38.5,10,13.3,58.3,16,47.5,^,^,34.5,15.7,^,9.2,^,16.4,6.1,15.3
HD_Central Virginia,2014,Male,Black,458.3,^,^,^,^,90.9,^,^,^,^,113.5,^,^,^,^,^,^,^
HD_Central Virginia,2014,Male,White,467.7,12.1,51.2,^,16.6,94,27.2,^,^,^,64.8,^,15.8,^,^,23.7,^,15.9
HD_Central Virginia,2014,Male,All,468.8,14.6,50.5,9.8,16.1,93.5,22.9,^,^,^,73.1,13.3,13.9,^,^,23.1,^,13.5
HD_Central Virginia,2014,Female,Black,429.3,^,95.1,^,^,55.4,^,119.8,^,^,^,^,^,^,^,^,^,^
HD_Central Virginia,2014,Female,White,432.8,^,25.4,^,^,61.7,21.2,141.2,^,^,^,^,^,^,^,11.2,^,^
HD_Central Virginia,2014,Female,All,433.5,^,37.4,^,11,61.3,17.1,137.2,^,^,^,^,^,15,^,10.7,^,^
HD_Central Virginia,2014,All,Black,438.3,^,73,^,^,69.8,^,66,^,^,49.6,^,^,^,^,^,^,^
HD_Central Virginia,2014,All,White,441.9,9.5,37,5.9,12,76.3,23.4,76.4,^,^,29.4,8.2,12.3,8.9,^,16.9,^,11.4
HD_Central Virginia,2014,All,All,443.1,10.2,43,6.3,13,75.6,19.3,74.6,^,^,33,10.4,10.5,10,^,16.3,4.6,10.3
HD_Central Virginia,2015,Male,Black,486.6,^,^,^,^,90.4,^,^,^,^,140.1,^,^,^,^,^,^,^
HD_Central Virginia,2015,Male,White,462,^,51.5,13.5,16.3,65.3,38.4,^,^,^,75.4,20,^,^,^,24.1,^,20.9
HD_Central Virginia,2015,Male,All,466.1,12.2,50.8,13.9,17.1,69.3,33.1,^,^,^,84.7,23.5,^,^,^,22.5,^,21.5
HD_Central Virginia,2015,Female,Black,390.6,^,^,^,^,^,^,89.9,^,^,^,^,^,^,^,^,^,^
HD_Central Virginia,2015,Female,White,409.5,^,30.4,^,11.3,60.3,19.7,133.7,^,11.3,^,^,^,^,^,21.2,^,10.4
HD_Central Virginia,2015,Female,All,406.2,^,33.8,^,10.4,57,15.9,125.9,^,11.6,^,^,^,^,^,19.4,^,12.7
HD_Central Virginia,2015,All,Black,428.4,^,51.7,^,^,62.4,^,49.7,^,^,58,^,^,^,^,^,^,^
HD_Central Virginia,2015,All,White,431.5,9.9,39.8,7.8,13.9,61.8,28.4,71,^,6.1,35.4,13.8,7,7.3,^,22.6,^,15.4
HD_Central Virginia,2015,All,All,431.4,9.2,41.3,8.3,13.7,61.7,23.8,67.4,^,6.3,39.1,15.6,6.3,6.2,^,20.9,6.2,16.7
HD_Central Virginia,2006-2015,Male,Black,544,15.9,51.6,10.7,18,102.7,^,^,^,^,187.5,26.2,^,^,^,18.6,11.4,11
HD_Central Virginia,2006-2015,Male,White,495.3,16.4,51.9,10.5,13.6,86.9,30.9,^,^,^,101.5,19,8.3,5.1,2.6,21.5,5.7,15.6
HD_Central Virginia,2006-2015,Male,All,502.9,16.4,52.1,10.9,14.2,88.9,26.6,1.5,^,^,113.9,19.9,7.8,4.5,2.4,21.4,6.4,15
HD_Central Virginia,2006-2015,Female,Black,394.3,^,53.4,^,19.5,50.5,^,108.9,8.5,9.9,^,12.5,^,7.9,^,12.5,9.1,9.8
HD_Central Virginia,2006-2015,Female,White,406.1,6,36.2,2.7,10.1,55.8,18.2,124.4,5.9,12.1,^,9.9,5.8,12.7,2.3,15.5,3.1,9.8
HD_Central Virginia,2006-2015,Female,All,404.1,5.6,39.2,2.7,11.5,54.7,15,121.7,6.3,12.2,^,10.3,5.5,12,2.7,15.1,3.9,10
HD_Central Virginia,2006-2015,All,Black,456.3,9.1,52.6,6.2,19.3,71.4,^,62.3,4.7,5.6,80,18.6,4.7,5,^,15.3,10.1,10
HD_Central Virginia,2006-2015,All,White,442.7,10.9,43.3,6.3,11.7,69.3,23.5,66.7,3.1,6.5,46.7,13.9,7,8.9,2.5,18.1,4.2,12.3
HD_Central Virginia,2006-2015,All,All,444.9,10.6,44.9,6.4,12.8,69.4,19.9,65.9,3.3,6.6,51.9,14.6,6.6,8.3,2.6,17.9,5,12.1
HD_Central Virginia,2006-2010,Male,Black,640.4,17.9,58.2,^,^,120.6,^,^,^,^,253.6,26.7,^,^,^,25.2,^,^
HD_Central Virginia,2006-2010,Male,White,542.7,18.6,57.2,7.3,11.5,97.1,35.7,^,^,^,138.3,19.5,8.9,4.9,^,21.1,5.8,15.7
HD_Central Virginia,2006-2010,Male,All,557.1,18.5,57.7,8.1,12,99.8,30.9,^,^,^,154.5,20.4,8.1,4.5,^,22.3,6.3,15.3
HD_Central Virginia,2006-2010,Female,Black,399.8,^,49.2,^,26.4,49.6,^,112.1,^,12.1,^,17.4,^,^,^,12.6,^,^
HD_Central Virginia,2006-2010,Female,White,409.2,6.5,43.4,3,8.9,59.8,18.8,121.6,5.1,14,^,9.2,4.7,10.8,3.1,15.8,3.6,10.1
HD_Central Virginia,2006-2010,Female,All,408,6.1,44.8,2.9,11.6,58.1,15.6,120.1,5.2,14.1,^,10.3,4.9,10.2,3.1,15.5,4.1,10.4
HD_Central Virginia,2006-2010,All,Black,500.8,10.4,52.9,^,21.8,77.4,^,64.3,^,7.1,107.8,21.5,^,^,^,18,8.4,11.1
HD_Central Virginia,2006-2010,All,White,465.4,12.2,49.5,5,10.1,76,25.7,65.3,2.6,7.5,63.2,13.7,6.7,7.9,2.9,18,4.6,12.4
HD_Central Virginia,2006-2010,All,All,471,11.9,50.4,5.2,11.8,76,21.8,65.2,2.7,7.7,69.9,14.7,6.4,7.4,2.7,18.4,5.1,12.3
HD_Central Virginia,2011-2015,Male,Black,456.4,14,45.3,^,21.5,86.9,^,^,^,^,128.5,25.9,^,^,^,^,^,^
HD_Central Virginia,2011-2015,Male,White,453.7,14.4,47.3,13.3,15.6,77.6,26.9,^,^,^,68.7,18.5,7.8,5.2,^,22,5.5,15.8
HD_Central Virginia,2011-2015,Male,All,454.9,14.5,47.1,13.5,16.2,79.1,22.9,^,^,^,77.8,19.5,7.5,4.4,2.5,20.7,6.5,14.9
HD_Central Virginia,2011-2015,Female,Black,388.9,^,56.8,^,13.4,51.4,^,105.3,^,^,^,^,^,^,^,12.4,^,^
HD_Central Virginia,2011-2015,Female,White,403.6,5.4,29.2,2.5,11.2,52,17.7,126.9,6.9,10.1,^,10.8,6.9,14.6,^,15.2,2.5,9.4
HD_Central Virginia,2011-2015,Female,All,400.6,5.1,33.8,2.5,11.5,51.5,14.6,122.9,7.4,10.2,^,10.4,6.1,13.7,^,14.7,3.8,9.7
HD_Central Virginia,2011-2015,All,Black,415.4,7.8,52,6.8,17,66.1,^,60.1,^,^,55,15.7,^,^,^,12.5,11.6,9.1
HD_Central Virginia,2011-2015,All,White,422.6,9.6,37.5,7.5,13.2,63,21.7,67.9,3.5,5.4,31.8,14.3,7.2,10,2,18.4,3.8,12.3
HD_Central Virginia,2011-2015,All,All,421.6,9.4,39.8,7.6,13.7,63.4,18.2,66.5,3.9,5.5,35.6,14.5,6.7,9.2,2.4,17.4,4.9,12
  Amherst,2006,Male,Black,739.2,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2006,Male,White,605.5,^,^,^,^,108,^,^,^,^,160.7,^,^,^,^,^,^,^
  Amherst,2006,Male,All,631.5,^,^,^,^,111.9,^,^,^,^,163.5,^,^,^,^,^,^,^
  Amherst,2006,Female,Black,572.2,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2006,Female,White,340.6,^,^,^,^,^,^,119.9,^,^,^,^,^,^,^,^,^,^
  Amherst,2006,Female,All,381.6,^,78.8,^,^,^,^,114.7,^,^,^,^,^,^,^,^,^,^
  Amherst,2006,All,Black,593.5,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2006,All,White,446,^,70.8,^,^,69.5,^,68.1,^,^,67.5,^,^,^,^,^,^,^
  Amherst,2006,All,All,472.6,^,75.2,^,^,70.8,^,64.4,^,^,67.2,^,^,^,^,^,^,^
  Amherst,2007,Male,Black,796.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2007,Male,White,592.4,^,^,^,^,139.9,^,^,^,^,120.4,^,^,^,^,^,^,^
  Amherst,2007,Male,All,617,^,^,^,^,149.3,^,^,^,^,146.2,^,^,^,^,^,^,^
  Amherst,2007,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2007,Female,White,404.5,^,^,^,^,^,^,101.7,^,^,^,^,^,^,^,^,^,^
  Amherst,2007,Female,All,393.5,^,^,^,^,^,^,109.6,^,^,^,^,^,^,^,^,^,^
  Amherst,2007,All,Black,516.9,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2007,All,White,484.8,^,50,^,^,113.6,^,56.5,^,^,54.1,^,^,^,^,^,^,^
  Amherst,2007,All,All,485.6,^,51.6,^,^,102.8,^,60.6,^,^,63.5,^,^,^,^,^,^,^
  Amherst,2008,Male,Black,744.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2008,Male,White,669.3,^,^,^,^,^,^,^,^,^,213.6,^,^,^,^,^,^,^
  Amherst,2008,Male,All,682.6,^,^,^,^,82.4,^,^,^,^,217.7,^,^,^,^,^,^,^
  Amherst,2008,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2008,Female,White,428.1,^,^,^,^,^,^,109.7,^,^,^,^,^,^,^,^,^,^
  Amherst,2008,Female,All,397,^,^,^,^,^,^,106.6,^,^,^,^,^,^,^,^,^,^
  Amherst,2008,All,Black,500.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2008,All,White,524.3,^,72.3,^,^,66.7,^,58.9,^,^,91.2,^,^,^,^,^,^,^
  Amherst,2008,All,All,517,^,63.9,^,^,60.5,^,57.4,^,^,94.2,^,^,^,^,^,^,^
  Amherst,2009,Male,Black,924.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2009,Male,White,458.9,^,^,^,^,^,^,^,^,^,196.4,^,^,^,^,^,^,^
  Amherst,2009,Male,All,539.2,^,^,^,^,90.3,^,^,^,^,197.4,^,^,^,^,^,^,^
  Amherst,2009,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2009,Female,White,356.2,^,^,^,^,^,^,126.1,^,^,^,^,^,^,^,^,^,^
  Amherst,2009,Female,All,339,^,^,^,^,^,^,115.9,^,^,^,^,^,^,^,^,^,^
  Amherst,2009,All,Black,534,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2009,All,White,399.7,^,^,^,^,58.6,^,69.1,^,^,86.6,^,^,^,^,^,^,^
  Amherst,2009,All,All,428.5,^,58.1,^,^,63.3,^,64.5,^,^,86.4,^,^,^,^,^,^,^
  Amherst,2010,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2010,Male,White,326.6,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2010,Male,All,337.8,^,^,^,^,^,^,^,^,^,74.1,^,^,^,^,^,^,^
  Amherst,2010,Female,Black,431,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2010,Female,White,361.5,^,^,^,^,^,^,89.6,^,^,^,^,^,^,^,^,^,^
  Amherst,2010,Female,All,375.7,^,^,^,^,74.7,^,84.4,^,^,^,^,^,^,^,^,^,^
  Amherst,2010,All,Black,391.4,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2010,All,White,346.8,^,^,^,^,62.9,^,48.5,^,^,^,^,^,^,^,^,^,^
  Amherst,2010,All,All,357.9,^,40.5,^,^,64.3,^,45.6,^,^,34.6,^,^,^,^,^,^,^
  Amherst,2011,Male,Black,620.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2011,Male,White,502.9,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2011,Male,All,523.5,^,^,^,^,120.7,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2011,Female,Black,366.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2011,Female,White,463.7,^,^,^,^,^,^,137.6,^,^,^,^,^,^,^,^,^,^
  Amherst,2011,Female,All,436.1,^,^,^,^,^,^,130.9,^,^,^,^,^,^,^,^,^,^
  Amherst,2011,All,Black,477.9,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2011,All,White,475.7,^,^,^,^,72.7,^,73.4,^,^,^,^,^,^,^,^,^,^
  Amherst,2011,All,All,471,^,36.9,^,^,82.3,^,73.1,^,^,^,^,^,^,^,^,^,^
  Amherst,2012,Male,Black,509.5,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2012,Male,White,431.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2012,Male,All,442.6,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2012,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2012,Female,White,403.3,^,^,^,^,^,^,119.3,^,^,^,^,^,^,^,^,^,^
  Amherst,2012,Female,All,388.6,^,^,^,^,^,^,110.3,^,^,^,^,^,^,^,^,^,^
  Amherst,2012,All,Black,418.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2012,All,White,411.2,^,^,^,^,54.7,^,67.6,^,^,^,^,^,^,^,^,^,^
  Amherst,2012,All,All,409.3,^,^,^,^,51.6,^,62.1,^,^,^,^,^,^,^,^,^,^
  Amherst,2013,Male,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2013,Male,White,404.5,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2013,Male,All,409.4,^,^,^,^,86.2,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2013,Female,Black,455.5,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2013,Female,White,360.5,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2013,Female,All,381.4,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2013,All,Black,434.2,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2013,All,White,382.4,^,^,^,^,59.9,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2013,All,All,391.4,^,40.7,^,^,59.4,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2014,Male,Black,482.1,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2014,Male,White,480.5,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2014,Male,All,485.5,^,^,^,^,73.9,^,^,^,^,71.4,^,^,^,^,^,^,^
  Amherst,2014,Female,Black,476.7,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2014,Female,White,472.4,^,^,^,^,99.7,^,130.5,^,^,^,^,^,^,^,^,^,^
  Amherst,2014,Female,All,467.1,^,^,^,^,79.8,^,133,^,^,^,^,^,^,^,^,^,^
  Amherst,2014,All,Black,467.4,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2014,All,White,471.6,^,^,^,^,88,^,69.6,^,^,^,^,^,^,^,^,^,^
  Amherst,2014,All,All,470.2,^,40,^,^,76.5,^,70.9,^,^,34.2,^,^,^,^,^,^,^
  Amherst,2015,Male,Black,487.8,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2015,Male,White,359.5,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2015,Male,All,388.8,^,^,^,^,^,^,^,^,^,98.1,^,^,^,^,^,^,^
  Amherst,2015,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2015,Female,White,431.7,^,^,^,^,^,^,109.7,^,^,^,^,^,^,^,^,^,^
  Amherst,2015,Female,All,406.1,^,^,^,^,^,^,87.4,^,^,^,^,^,^,^,^,^,^
  Amherst,2015,All,Black,396.3,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Amherst,2015,All,White,398.4,^,39.2,^,^,54.8,^,58.1,^,^,^,^,^,^,^,^,^,^
  Amherst,2015,All,All,398.2,^,50.4,^,^,52.9,^,46.4,^,^,45.2,^,^,^,^,^,^,^
  Amherst,2006-2015,Male,Black,602.9,^,45.8,^,^,109.4,^,^,^,^,183.1,^,^,^,^,^,^,^
  Amherst,2006-2015,Male,White,476.4,15.2,50.4,^,23.2,82.8,21.2,^,^,^,94.9,19.9,^,^,^,23.8,^,16.6
  Amherst,2006-2015,Male,All,498.6,15.4,49.8,8.5,22.5,87.2,17.6,^,^,^,111,21.9,^,^,^,26,^,15
  Amherst,2006-2015,Female,Black,386.6,^,63.5,^,^,^,^,88.9,^,^,^,^,^,^,^,^,^,^
  Amherst,2006-2015,Female,White,403.1,^,41.7,^,8.4,59.6,10.7,110.6,^,15.8,^,10.8,^,15,^,21,^,^
  Amherst,2006-2015,Female,All,397.5,7.8,46.1,^,8.1,53.5,8.5,105.7,^,16.4,^,10.4,^,15.3,^,19.2,^,^
  Amherst,2006-2015,All,Black,472.7,^,56.3,^,^,63.1,^,49.8,^,^,78.1,^,^,^,^,19.8,^,^
  Amherst,2006-2015,All,White,432.7,11.3,45.1,^,14.8,69.7,15.4,60.1,^,8.5,42.9,15.1,6.6,10.2,^,22.9,^,9.8
  Amherst,2006-2015,All,All,439,11.5,47.6,4.8,14.3,68,12.5,57.9,^,8.8,49.6,15.8,5.8,9.9,^,22.9,4.6,10.3
  Amherst,2006-2010,Male,Black,703,^,^,^,^,132.1,^,^,^,^,191.2,^,^,^,^,^,^,^
  Amherst,2006-2010,Male,White,525.8,^,54.6,^,^,89,28.3,^,^,^,152,^,^,^,^,22.2,^,^
  Amherst,2006-2010,Male,All,555.9,^,57.5,^,19.5,95.9,23.1,^,^,^,158.4,21.5,^,^,^,30.5,^,^
  Amherst,2006-2010,Female,Black,378,^,^,^,^,^,^,94.3,^,^,^,^,^,^,^,^,^,^
  Amherst,2006-2010,Female,White,379.1,^,56.1,^,^,61.4,^,109.8,^,^,^,^,^,^,^,25.9,^,^
  Amherst,2006-2010,Female,All,378.4,^,58,^,^,54.5,^,106.5,^,^,^,^,^,^,^,22.6,^,^
  Amherst,2006-2010,All,Black,506.9,^,63.8,^,^,65,^,51.9,^,^,80.4,^,^,^,^,^,^,^
  Amherst,2006-2010,All,White,440,10.8,54.9,^,11.3,74.2,15.4,60.4,^,^,66.9,11.4,^,^,^,25.2,^,^
  Amherst,2006-2010,All,All,452,11.7,57.7,^,11.3,72.2,12.4,58.6,^,^,69.1,13.8,^,^,^,27.4,^,8.3
  Amherst,2011-2015,Male,Black,514.5,^,^,^,^,94.9,^,^,^,^,175.6,^,^,^,^,^,^,^
  Amherst,2011-2015,Male,White,434.2,^,46.1,^,26.9,77.7,^,^,^,^,44.6,24.2,^,^,^,24.7,^,21.4
  Amherst,2011-2015,Male,All,449,^,42.4,^,25.5,80.1,^,^,^,^,69.7,22.3,^,^,^,21.2,^,18.4
  Amherst,2011-2015,Female,Black,393.6,^,^,^,^,^,^,81.6,^,^,^,^,^,^,^,^,^,^
  Amherst,2011-2015,Female,White,426.3,^,27.8,^,^,58.2,^,112.1,^,18.9,^,^,^,21.3,^,16.3,^,^
  Amherst,2011-2015,Female,All,415.8,^,34.4,^,^,52.7,^,105.3,^,19.4,^,13.3,^,19.4,^,15.9,^,^
  Amherst,2011-2015,All,Black,439.6,^,48.5,^,^,61.9,^,46.9,^,^,75.7,^,^,^,^,^,^,^
  Amherst,2011-2015,All,White,427.1,11.9,35.6,^,18.2,66.1,15.5,60.5,^,10.3,21.2,18.6,^,12.8,^,20.6,^,12.1
  Amherst,2011-2015,All,All,427.4,11.2,37.6,^,17.2,64.4,12.7,57.6,^,10.6,31.9,17.5,7.7,11.5,^,18.6,^,12
  Appomattox,2006,Male,Black,947.4,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Appomattox,2006,Male,White,524,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Appomattox,2006,Male,All,603.6,^,^,^,^,^,^,^,^,^,242.5,^,^,^,^,^,^,^
  Appomattox,2006,Female,Black,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Appomattox,2006,Female,White,325.1,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
  Appomattox,2006,Female,All,297.2,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^,^
